FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;* Nº VICTIMAS;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
24/11/2018;DE 16:00 A 16:59;SABADO;CENTRO                        ;CALLE DE EMBAJADORES NUM                                                                            ;46;2018/14744;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 16:00 A 16:59;SABADO;CENTRO                        ;CALLE DE EMBAJADORES NUM                                                                            ;46;2018/14744;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 16:00 A 16:59;SABADO;CENTRO                        ;CALLE DE EMBAJADORES NUM                                                                            ;46;2018/14744;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;AUTO-TAXI                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 16:00 A 16:59;SABADO;CHAMBERI                      ;CALLE DE JOSE ABASCAL - CALLE DE SANTISIMA TRINIDAD                                                 ;0;2018/14624;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
24/11/2018;DE 16:00 A 16:59;SABADO;CHAMBERI                      ;CALLE DE JOSE ABASCAL - CALLE DE SANTISIMA TRINIDAD                                                 ;0;2018/14624;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
24/11/2018;DE 16:00 A 16:59;SABADO;CHAMBERI                      ;CALLE DE JOSE ABASCAL - CALLE DE SANTISIMA TRINIDAD                                                 ;0;2018/14624;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;AUTO-TAXI                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 16:00 A 16:59;SABADO;CHAMBERI                      ;CALLE DE JOSE ABASCAL - CALLE DE SANTISIMA TRINIDAD                                                 ;0;2018/14624;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;AUTO-TAXI                               ;VIAJERO                                 ;MUJER;IL                                      ;DE 60 A 64 AÑOS
24/11/2018;DE 17:00 A 17:59;SABADO;CHAMARTIN                     ;PASEO DE LA HABANA NUM                                                                              ;31;2018/14634;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
24/11/2018;DE 17:00 A 17:59;SABADO;CHAMARTIN                     ;PASEO DE LA HABANA NUM                                                                              ;31;2018/14634;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;MUJER;HL                                      ;DE 65 A 69 AÑOS
24/11/2018;DE 17:00 A 17:59;SABADO;RETIRO                        ;PASEO DE COLOMBIA - PLAZA DE NICARAGUA                                                              ;0;2018/14613;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 6 A 9 AÑOS 
24/11/2018;DE 17:00 A 17:59;SABADO;RETIRO                        ;PASEO DE COLOMBIA - PLAZA DE NICARAGUA                                                              ;0;2018/14613;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 17:00 A 17:59;SABADO;RETIRO                        ;PASEO DE COLOMBIA - PLAZA DE NICARAGUA                                                              ;0;2018/14613;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;VARIOS                                  ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 17:00 A 17:59;SABADO;VILLAVERDE                    ;AUTOVIA  M-40 - AVENIDA DE ANDALUCIA                                                                ;0;2018/14625;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
24/11/2018;DE 17:00 A 17:59;SABADO;VILLAVERDE                    ;AUTOVIA  M-40 - AVENIDA DE ANDALUCIA                                                                ;0;2018/14625;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;VIAJERO                                 ;MUJER;HL                                      ;DE 50 A 54 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;MONCLOA-ARAVACA               ;CALLE DE FERRAZ - CALLE DEL MARQUES DE URQUIJO                                                      ;0;2018/14630;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 21 A 24 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;MONCLOA-ARAVACA               ;CALLE DE FERRAZ - CALLE DEL MARQUES DE URQUIJO                                                      ;0;2018/14630;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;MONCLOA-ARAVACA               ;CALLE DE FERRAZ - CALLE DEL MARQUES DE URQUIJO                                                      ;0;2018/14630;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 50 A 54 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;PUENTE DE VALLECAS            ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;11000;2018/14689;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;PUENTE DE VALLECAS            ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;11000;2018/14689;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;PUENTE DE VALLECAS            ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;11000;2018/14689;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;PUENTE DE VALLECAS            ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;11000;2018/14689;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;PUENTE DE VALLECAS            ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;11000;2018/14689;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 19:00 A 19:59;SABADO;PUENTE DE VALLECAS            ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;11000;2018/14689;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;AUTO-TAXI                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 20:00 A 20:59;SABADO;FUENCARRAL-EL PARDO           ;ACCESO A LA AUTOVIA M-40 - AVENIDA DE ARCENTALES                                                    ;          ;2018/14776;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 20:00 A 20:59;SABADO;FUENCARRAL-EL PARDO           ;ACCESO A LA AUTOVIA M-40 - AVENIDA DE ARCENTALES                                                    ;          ;2018/14776;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 40 A 44 AÑOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 30 A 34 ANOS
24/11/2018;DE 22:00 A 22:59;SABADO;CHAMBERI                      ;CALLE DE BRETON DE LOS HERREROS - CALLE DE MODESTO LAFUENTE                                         ;0;2018/14636;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;5;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
24/11/2018;DE 23:00 A 23:59;SABADO;CARABANCHEL                   ;CALLE  PIÑA - CALLE DE ALZINA                                                                       ;0;2018/14599;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA CICLOMOTOR                        ;CICLOMOTOR                              ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
24/11/2018;DE 23:00 A 23:59;SABADO;TETUAN                        ;CALLE DE BRAVO MURILLO NUM                                                                          ;123;2018/14660;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DESCONOCIDA
24/11/2018;DE 23:00 A 23:59;SABADO;TETUAN                        ;CALLE DE BRAVO MURILLO NUM                                                                          ;123;2018/14660;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 23:00 A 23:59;SABADO;VILLA DE VALLECAS             ;CALLE  REAL DE ARGANDA - CARRETERA DE VICALVARO A VALLECAS                                          ;0;2018/14912;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
24/11/2018;DE 23:00 A 23:59;SABADO;VILLA DE VALLECAS             ;CALLE  REAL DE ARGANDA - CARRETERA DE VICALVARO A VALLECAS                                          ;0;2018/14912;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
24/11/2018;DE 23:00 A 23:59;SABADO;VILLA DE VALLECAS             ;CALLE  REAL DE ARGANDA - CARRETERA DE VICALVARO A VALLECAS                                          ;0;2018/14912;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 35 A 39 AÑOS
24/11/2018;DE 23:00 A 23:59;SABADO;VILLA DE VALLECAS             ;CALLE  REAL DE ARGANDA - CARRETERA DE VICALVARO A VALLECAS                                          ;0;2018/14912;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 35 A 39 AÑOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 60 A 64 AÑOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 30 A 34 ANOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;AUTO-TAXI                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 60 A 64 AÑOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;AUTO-TAXI                               ;VIAJERO                                 ;MUJER;IL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;AUTO-TAXI                               ;VIAJERO                                 ;MUJER;IL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 3:00 A 3:59;DOMINGO;CENTRO                        ;CALLE DE BAILEN NUM                                                                                 ;35;2018/16002;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;AUTO-TAXI                               ;VIAJERO                                 ;MUJER;IL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 50 A 54 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 55 A 59 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 35 A 39 AÑOS
25/11/2018;DE 7:00 A 7:59;DOMINGO;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;22900;2018/14609;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;5;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 6 A 9 AÑOS 
25/11/2018;DE 9:00 A 9:59;DOMINGO;LATINA                        ;PASEO DE EXTREMADURA NUM                                                                            ;324;2018/14720;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
25/11/2018;DE 13:00 A 13:59;DOMINGO;CHAMARTIN                     ;CALLE DE AGUSTIN DE FOXA NUM                                                                        ;40;2018/14713;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 55 A 59 AÑOS
25/11/2018;DE 13:00 A 13:59;DOMINGO;CHAMARTIN                     ;CALLE DE AGUSTIN DE FOXA NUM                                                                        ;40;2018/14713;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 13:00 A 13:59;DOMINGO;CHAMARTIN                     ;CALLE DE URUGUAY - CALLE DEL PRINCIPE DE VERGARA                                                    ;0;2018/14651;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 13:00 A 13:59;DOMINGO;FUENCARRAL-EL PARDO           ;CARRETERA DE PARDO A FUENCARRAL KM.                                                                 ;3500;2018/14665;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
25/11/2018;DE 15:00 A 15:59;DOMINGO;CARABANCHEL                   ;CALLE DEL CAMINO VIEJO DE LEGANES NUM                                                               ;70;2018/14746;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
25/11/2018;DE 15:00 A 15:59;DOMINGO;CARABANCHEL                   ;CALLE DEL CAMINO VIEJO DE LEGANES NUM                                                               ;70;2018/14746;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 16:00 A 16:59;DOMINGO;CENTRO                        ;CALLE DE SANTA ISABEL NUM                                                                           ;6;2018/14743;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 30 A 34 ANOS
25/11/2018;DE 16:00 A 16:59;DOMINGO;CENTRO                        ;CALLE DE SANTA ISABEL NUM                                                                           ;6;2018/14743;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
25/11/2018;DE 16:00 A 16:59;DOMINGO;CENTRO                        ;CALLE DE SANTA ISABEL NUM                                                                           ;6;2018/14743;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 30 A 34 ANOS
25/11/2018;DE 16:00 A 16:59;DOMINGO;LATINA                        ;PASEO DE EXTREMADURA KM.                                                                            ;8000;2018/14691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 35 A 39 AÑOS
25/11/2018;DE 16:00 A 16:59;DOMINGO;LATINA                        ;PASEO DE EXTREMADURA KM.                                                                            ;8000;2018/14691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
25/11/2018;DE 16:00 A 16:59;DOMINGO;LATINA                        ;PASEO DE EXTREMADURA KM.                                                                            ;8000;2018/14691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;VIAJERO                                 ;MUJER;HL                                      ;DE 21 A 24 AÑOS
25/11/2018;DE 19:00 A 19:59;DOMINGO;RETIRO                        ;PASEO DE LA REINA CRISTINA NUM                                                                      ;26;2018/14641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
25/11/2018;DE 19:00 A 19:59;DOMINGO;RETIRO                        ;PASEO DE LA REINA CRISTINA NUM                                                                      ;26;2018/14641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;SAN BLAS                      ;CALLE DE ALCALA NUM                                                                                 ;634;2018/14644;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HG                                      ;DE 25 A 29 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;SAN BLAS                      ;CALLE DE ALCALA NUM                                                                                 ;634;2018/14644;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 70 A 74 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;SAN BLAS                      ;CALLE DE ALCALA NUM                                                                                 ;634;2018/14644;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;SAN BLAS                      ;CALLE DE ALCALA NUM                                                                                 ;634;2018/14644;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 40 A 44 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;VILLAVERDE                    ;CALLE DE ESPERANZA MACARENA - CALLE DE JUAN JOSE MARTINEZ SECO                                      ;0;2018/14690;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;2;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;VILLAVERDE                    ;CALLE DE ESPERANZA MACARENA - CALLE DE JUAN JOSE MARTINEZ SECO                                      ;0;2018/14690;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;2;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 65 A 69 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;VILLAVERDE                    ;CALLE DE ESPERANZA MACARENA - CALLE DE JUAN JOSE MARTINEZ SECO                                      ;0;2018/14690;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;2;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 45 A 49 AÑOS
25/11/2018;DE 20:00 A 20:59;DOMINGO;VILLAVERDE                    ;CALLE DE ESPERANZA MACARENA - CALLE DE JUAN JOSE MARTINEZ SECO                                      ;0;2018/14690;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;2;ATROPELLO                               ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
